edit_label,rule_type,kind,forms,first_cycle,last_cycle,n_cycles_observed,n_expression_changes
ffiec041_R2310.5813,validity,bound,041,2013-12-31,2017-12-31,5,1
ffiec041_R2310.5815,quality,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R2310.5816,quality,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R3320.5803,validity,compound,041,2013-12-31,2026-06-30,18,2
ffiec041_R3320.5804,validity,compound,041,2013-12-31,2026-06-30,18,2
ffiec041_R3395.5810,quality,compound,041,2013-12-31,2026-06-30,18,3
ffiec041_R3480.5811,validity,bound,041,2013-12-31,2026-06-30,18,1
ffiec041_R3500.5819,validity,bound,041,2013-12-31,2023-12-31,11,0
ffiec041_R5372.5814,quality,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R5498.5820,validity,bound,041,2013-12-31,2022-12-31,10,2
ffiec041_R5498.5821,validity,bound,041,2013-12-31,2015-12-31,3,0
ffiec041_R5664.5787,quality,bound,041,2013-12-31,2026-06-30,18,0
ffiec041_R5664.5788,quality,bound,041,2013-12-31,2026-06-30,18,0
ffiec041_R5664.5789,quality,bound,041,2013-12-31,2026-06-30,18,0
ffiec041_R5664.5790,quality,bound,041,2013-12-31,2026-06-30,18,0
ffiec041_R5664.5791,quality,bound,041,2013-12-31,2026-06-30,18,0
ffiec041_R5664.5792,quality,bound,041,2013-12-31,2026-06-30,18,0
ffiec041_R5664.5793,quality,bound,041,2013-12-31,2026-06-30,18,0
ffiec041_R5664.5794,quality,bound,041,2013-12-31,2026-06-30,18,0
ffiec041_R5664.5795,quality,bound,041,2013-12-31,2026-06-30,18,0
ffiec041_R5664.5829,quality,completeness,041,2013-12-31,2026-06-30,18,1
ffiec041_R5665.5817,validity,bound,041,2013-12-31,2026-06-30,18,2
ffiec041_R5720.5812,validity,bound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6014.5686,quality,bound,041,2013-12-31,2026-06-30,18,0
ffiec041_R6014.5687,quality,bound,041,2013-12-31,2026-06-30,18,0
ffiec041_R6014.5688,quality,bound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6014.5689,quality,bound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6014.5690,quality,bound,041,2013-12-31,2026-06-30,18,0
ffiec041_R6014.5691,quality,bound,041,2013-12-31,2026-06-30,18,0
ffiec041_R6014.5692,quality,bound,041,2013-12-31,2026-06-30,18,0
ffiec041_R6014.5693,quality,bound,041,2013-12-31,2026-06-30,18,0
ffiec041_R6014.5694,quality,bound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6014.5695,quality,bound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6014.5696,quality,bound,041,2013-12-31,2026-06-30,18,0
ffiec041_R6014.5697,quality,bound,041,2013-12-31,2026-06-30,18,0
ffiec041_R6014.5698,quality,bound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6014.5699,quality,bound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6014.5700,quality,bound,041,2013-12-31,2026-06-30,18,0
ffiec041_R6014.5701,quality,bound,041,2013-12-31,2026-06-30,18,0
ffiec041_R6014.5702,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6014.5703,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6014.5704,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6014.5705,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6014.5706,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6014.5707,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6014.5708,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6014.5709,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6014.5712,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6014.5713,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6014.5714,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6014.5715,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6014.5716,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6014.5717,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6014.5718,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6014.5719,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6014.5720,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6014.5721,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6014.5830,validity,complex,041,2013-12-31,2026-06-30,18,1
ffiec041_R6014.5831,validity,complex,041,2013-12-31,2026-06-30,18,1
ffiec041_R6014.5832,validity,complex,041,2013-12-31,2026-06-30,18,1
ffiec041_R6014.5833,validity,complex,041,2013-12-31,2026-06-30,18,1
ffiec041_R6014.5834,validity,complex,041,2013-12-31,2026-06-30,18,1
ffiec041_R6014.5835,validity,complex,041,2013-12-31,2026-06-30,18,1
ffiec041_R6014.5836,validity,complex,041,2013-12-31,2026-06-30,18,1
ffiec041_R6014.5837,validity,complex,041,2013-12-31,2026-06-30,18,1
ffiec041_R6014.5838,validity,complex,041,2013-12-31,2026-06-30,18,1
ffiec041_R6014.5839,validity,complex,041,2013-12-31,2026-06-30,18,1
ffiec041_R6014.5840,validity,complex,041,2013-12-31,2026-06-30,18,1
ffiec041_R6014.5841,validity,complex,041,2013-12-31,2026-06-30,18,1
ffiec041_R6014.5842,validity,complex,041,2013-12-31,2026-06-30,18,1
ffiec041_R6014.5843,validity,complex,041,2013-12-31,2026-06-30,18,1
ffiec041_R6014.5844,validity,complex,041,2013-12-31,2026-06-30,18,1
ffiec041_R6014.5845,validity,complex,041,2013-12-31,2026-06-30,18,1
ffiec041_R6014.5846,validity,complex,041,2013-12-31,2026-06-30,18,1
ffiec041_R6014.5847,validity,complex,041,2013-12-31,2026-06-30,18,1
ffiec041_R6015.5728,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6015.5729,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6015.5730,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6015.5731,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6015.5732,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6015.5733,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6015.5734,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6015.5735,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6015.5738,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6015.5739,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6015.5740,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6015.5741,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6015.5742,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6015.5743,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6015.5744,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6015.5745,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6015.5746,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6015.5747,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6015.5748,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6015.5749,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6015.5750,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6015.5751,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6015.5752,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6015.5753,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6015.5754,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6015.5755,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6015.5756,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6015.5757,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6015.5758,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6015.5759,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6015.5760,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6015.5761,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6015.5762,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6015.5763,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6015.5764,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6015.5765,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6015.5766,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6015.5767,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6015.5768,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6015.5769,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6015.5770,validity,compound,041,2013-12-31,2026-06-30,18,2
ffiec041_R6015.5771,validity,compound,041,2013-12-31,2026-06-30,18,2
ffiec041_R6015.5772,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6015.5773,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6015.5774,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6015.5775,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6015.5776,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6015.5777,validity,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6142.5823,validity,bound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6142.5824,validity,bound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6142.5825,validity,bound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6142.5826,validity,bound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6142.5827,validity,bound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6142.5828,validity,bound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6602.5602,quality,complex,041,2013-12-31,2026-06-30,18,1
ffiec041_R6602.5603,quality,complex,041,2013-12-31,2026-06-30,18,2
ffiec041_R6770.5796,quality,bound,041,2013-12-31,2026-06-30,18,0
ffiec041_R6770.5797,quality,bound,041,2013-12-31,2026-06-30,18,0
ffiec041_R6770.5798,quality,bound,041,2013-12-31,2026-06-30,18,0
ffiec041_R6770.5799,quality,bound,041,2013-12-31,2026-06-30,18,0
ffiec041_R6770.5800,quality,bound,041,2013-12-31,2026-06-30,18,0
ffiec041_R6770.5801,quality,bound,041,2013-12-31,2026-06-30,18,0
ffiec041_R6770.5802,quality,bound,041,2013-12-31,2026-06-30,18,0
ffiec041_R6770.5848,quality,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6770.5849,quality,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6770.5850,quality,compound,041,2013-12-31,2026-06-30,18,2
ffiec041_R6770.5851,quality,compound,041,2013-12-31,2026-06-30,18,2
ffiec041_R6770.5863,quality,identity,041,2013-12-31,2026-06-30,18,0
ffiec041_R6770.5864,quality,identity,041,2013-12-31,2026-06-30,18,0
ffiec041_R6770.5865,quality,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R6770.5866,quality,compound,041,2013-12-31,2026-06-30,18,1
ffiec041_R7440.5806,quality,compound,041,2013-12-31,2014-12-31,2,0
ffiec041_R7440.5807,quality,compound,041,2013-12-31,2014-12-31,2,0
ffiec041_R7610.5808,quality,compound,041,2013-12-31,2014-12-31,2,0
ffiec041_R7610.5809,quality,compound,041,2013-12-31,2014-12-31,2,0
ffiec031_R4200.6022,quality,compound,031,2014-12-31,2026-06-30,17,1
ffiec031_R4200.6024,quality,compound,031,2014-12-31,2026-06-30,17,1
ffiec031_R4240.5872,quality,bound,031,2014-12-31,2026-06-30,17,2
ffiec031_R4240.5874,validity,compound,031,2014-12-31,2026-06-30,17,1
ffiec031_R4240.5875,validity,bound,031,2014-12-31,2026-06-30,17,0
ffiec031_R4240.5876,validity,complex,031,2014-12-31,2026-06-30,17,1
ffiec031_R4240.5877,validity,bound,031,2014-12-31,2026-06-30,17,0
ffiec031_R4240.5878,validity,complex,031,2014-12-31,2026-06-30,17,1
ffiec031_R4240.6023,quality,compound,031,2014-12-31,2026-06-30,17,1
ffiec031_R4240.6025,quality,compound,031,2014-12-31,2026-06-30,17,1
ffiec031_R4240.6052,quality,bound,031,2014-12-31,2026-06-30,17,0
ffiec031_R4240.6053,quality,compound,031,2014-12-31,2026-06-30,17,1
ffiec031_R4240.6054,quality,compound,031,2014-12-31,2026-06-30,17,1
ffiec031_R5499.5853,validity,compound,031,2014-12-31,2020-12-31,7,1
ffiec031_R5499.5854,quality,function,031,2014-12-31,2020-12-31,7,1
ffiec031_R5499.5855,quality,complex,031,2014-12-31,2020-12-31,7,1
ffiec031_R5499.5856,quality,bound,031,2014-12-31,2020-12-31,7,0
ffiec031_R5499.5857,quality,complex,031,2014-12-31,2020-12-31,7,1
ffiec031_R5499.5858,quality,complex,031,2014-12-31,2020-12-31,7,1
ffiec031_R5499.5859,quality,complex,031,2014-12-31,2020-12-31,7,1
ffiec031_R5499.5860,validity,completeness,031,2014-12-31,2020-12-31,7,1
ffiec031_R5499.5861,quality,complex,031,2014-12-31,2026-06-30,17,1
ffiec031_R5499.5862,quality,complex,031,2014-12-31,2026-06-30,17,1
ffiec031_R5499.5869,quality,completeness,031,2014-12-31,2020-12-31,7,1
ffiec031_R5499.5870,quality,function,031,2014-12-31,2020-12-31,7,1
ffiec031_R5499.6045,quality,completeness,031,2014-12-31,2020-12-31,7,1
ffiec031_R6130.6042,quality,completeness,031,2014-12-31,2026-06-30,17,1
ffiec031_R6130.6043,quality,completeness,031,2014-12-31,2026-06-30,17,1
ffiec031_R6130.6044,quality,completeness,031,2014-12-31,2026-06-30,17,1
ffiec031_R6142.6055,quality,bound,031,2014-12-31,2015-12-31,2,0
ffiec031_R6142.6056,quality,bound,031,2014-12-31,2015-12-31,2,0
ffiec031_R6142.6057,quality,bound,031,2014-12-31,2015-12-31,2,0
ffiec031_R6142.6058,quality,bound,031,2014-12-31,2015-12-31,2,0
ffiec031_R6142.6059,quality,bound,031,2014-12-31,2015-12-31,2,0
ffiec031_R6142.6060,quality,bound,031,2014-12-31,2015-12-31,2,0
ffiec031_R6613.5981,quality,complex,031,2014-12-31,2026-06-30,17,3
ffiec031_R6613.5982,quality,complex,031,2014-12-31,2026-06-30,17,4
ffiec031_R6613.5983,quality,compound,031,2014-12-31,2026-06-30,17,3
ffiec031_R6613.5984,quality,compound,031,2014-12-31,2026-06-30,17,4
ffiec031_R6770.6032,quality,complex,031,2014-12-31,2021-12-31,8,1
ffiec031_R6770.6033,quality,complex,031,2014-12-31,2021-12-31,8,1
ffiec031_R6770.6034,quality,compound,031,2014-12-31,2026-06-30,17,1
ffiec031_R6770.6035,quality,compound,031,2014-12-31,2026-06-30,17,1
ffiec031_R6770.6036,quality,compound,031,2014-12-31,2026-06-30,17,1
ffiec031_R6770.6037,quality,compound,031,2014-12-31,2026-06-30,17,1
ffiec031_R6770.6038,quality,compound,031,2014-12-31,2026-06-30,17,1
ffiec031_R6770.6039,quality,compound,031,2014-12-31,2026-06-30,17,1
ffiec031_R6770.6040,quality,compound,031,2014-12-31,2026-06-30,17,1
ffiec031_R6770.6041,quality,compound,031,2014-12-31,2026-06-30,17,1
ffiec031_R7020.5880,quality,compound,031,2014-12-31,2026-06-30,17,2
ffiec031_R7020.5881,quality,compound,031,2014-12-31,2026-06-30,17,2
ffiec031_R7020.5882,quality,complex,031,2014-12-31,2017-12-31,4,3
ffiec031_R7020.5883,quality,complex,031,2014-12-31,2017-12-31,4,3
ffiec031_R7020.5884,validity,compound,031,2014-12-31,2026-06-30,17,2
ffiec031_R7020.5885,quality,bound,031,2014-12-31,2026-06-30,17,0
ffiec031_R7020.5886,quality,bound,031,2014-12-31,2026-06-30,17,0
ffiec031_R7020.5887,validity,compound,031,2014-12-31,2026-06-30,17,2
ffiec031_R7020.5888,validity,compound,031,2014-12-31,2026-06-30,17,2
ffiec031_R7020.5889,quality,compound,031,2014-12-31,2026-06-30,17,1
ffiec031_R7020.5890,quality,compound,031,2014-12-31,2026-06-30,17,1
ffiec031_R7020.5891,quality,compound,031,2014-12-31,2026-06-30,17,4
ffiec031_R7020.5892,quality,compound,031,2014-12-31,2026-06-30,17,4
ffiec031_R7020.5893,quality,bound,031,2014-12-31,2026-06-30,17,2
ffiec031_R7020.5894,quality,bound,031,2014-12-31,2026-06-30,17,2
ffiec031_R7020.5895,validity,completeness,031,2014-12-31,2014-12-31,1,0
ffiec031_R7020.5896,validity,completeness,031,2014-12-31,2014-12-31,1,0
ffiec031_R7020.5897,quality,complex,031,2014-12-31,2026-06-30,17,2
ffiec031_R7020.5898,quality,complex,031,2014-12-31,2026-06-30,17,2
ffiec031_R7020.5899,validity,compound,031,2014-12-31,2026-06-30,17,2
ffiec031_R7020.5900,validity,compound,031,2014-12-31,2026-06-30,17,2
ffiec031_R7020.5909,quality,compound,031,2014-12-31,2014-12-31,1,0
ffiec031_R7020.5910,quality,compound,031,2014-12-31,2014-12-31,1,0
ffiec031_R7020.5911,validity,compound,031,2014-12-31,2026-06-30,17,2
ffiec031_R7020.5912,validity,compound,031,2014-12-31,2026-06-30,17,2
ffiec031_R7020.5913,validity,compound,031,2014-12-31,2026-06-30,17,1
ffiec031_R7020.5914,validity,compound,031,2014-12-31,2026-06-30,17,1
ffiec031_R7020.5915,quality,bound,031,2014-12-31,2026-06-30,17,0
ffiec031_R7020.5916,quality,bound,031,2014-12-31,2026-06-30,17,0
ffiec031_R7020.5917,validity,compound,031,2014-12-31,2026-06-30,17,1
ffiec031_R7020.5918,validity,compound,031,2014-12-31,2026-06-30,17,1
ffiec031_R7020.5919,quality,bound,031,2014-12-31,2014-12-31,1,0
ffiec031_R7020.5920,quality,bound,031,2014-12-31,2014-12-31,1,0
ffiec031_R7020.5921,validity,complex,031,2014-12-31,2026-06-30,17,1
ffiec031_R7020.5922,validity,complex,031,2014-12-31,2026-06-30,17,1
ffiec031_R7020.5923,validity,compound,031,2014-12-31,2026-06-30,17,1
ffiec031_R7020.5924,validity,compound,031,2014-12-31,2026-06-30,17,1
ffiec031_R7020.5925,validity,compound,031,2014-12-31,2026-06-30,17,2
ffiec031_R7020.5926,validity,compound,031,2014-12-31,2026-06-30,17,2
ffiec031_R7020.5927,validity,compound,031,2014-12-31,2026-06-30,17,2
ffiec031_R7020.5928,validity,compound,031,2014-12-31,2019-12-31,6,1
ffiec031_R7020.5929,quality,bound,031,2014-12-31,2014-12-31,1,0
ffiec031_R7020.5930,quality,bound,031,2014-12-31,2014-12-31,1,0
ffiec031_R7020.5931,quality,bound,031,2014-12-31,2014-12-31,1,0
ffiec031_R7020.5932,quality,bound,031,2014-12-31,2014-12-31,1,0
ffiec031_R7020.5933,quality,complex,031,2014-12-31,2026-06-30,17,1
ffiec031_R7020.5934,quality,complex,031,2014-12-31,2026-06-30,17,1
ffiec031_R7020.5935,quality,complex,031,2014-12-31,2026-06-30,17,1
ffiec031_R7020.5936,quality,complex,031,2014-12-31,2019-12-31,6,0
ffiec031_R7020.5937,validity,compound,031,2014-12-31,2026-06-30,17,0
ffiec031_R7020.5938,validity,compound,031,2014-12-31,2026-06-30,17,0
ffiec031_R7020.5939,validity,compound,031,2014-12-31,2026-06-30,17,0
ffiec031_R7020.5940,validity,compound,031,2014-12-31,2019-12-31,6,0
ffiec031_R7020.5941,quality,compound,031,2014-12-31,2014-12-31,1,0
ffiec031_R7020.5942,quality,compound,031,2014-12-31,2014-12-31,1,0
ffiec031_R7020.5943,validity,compound,031,2014-12-31,2026-06-30,17,2
ffiec031_R7020.5944,validity,compound,031,2014-12-31,2026-06-30,17,2
ffiec031_R7020.5945,validity,compound,031,2014-12-31,2026-06-30,17,2
ffiec031_R7020.5946,validity,compound,031,2014-12-31,2026-06-30,17,2
ffiec031_R7020.5947,quality,compound,031,2014-12-31,2026-06-30,17,1
ffiec031_R7020.5948,quality,compound,031,2014-12-31,2026-06-30,17,2
ffiec031_R7020.5949,quality,compound,031,2014-12-31,2026-06-30,17,1
ffiec031_R7020.5950,quality,compound,031,2014-12-31,2019-12-31,6,1
ffiec031_R7020.5951,quality,compound,031,2014-12-31,2026-06-30,17,1
ffiec031_R7020.5952,quality,compound,031,2014-12-31,2026-06-30,17,1
ffiec031_R7020.5953,quality,compound,031,2014-12-31,2026-06-30,17,1
ffiec031_R7020.5954,quality,compound,031,2014-12-31,2019-12-31,6,1
ffiec031_R7020.5955,quality,compound,031,2014-12-31,2026-06-30,17,1
ffiec031_R7020.5956,quality,compound,031,2014-12-31,2026-06-30,17,1
ffiec031_R7020.5957,quality,compound,031,2014-12-31,2026-06-30,17,1
ffiec031_R7020.5958,quality,compound,031,2014-12-31,2019-12-31,6,1
ffiec031_R7020.5959,quality,compound,031,2014-12-31,2026-06-30,17,1
ffiec031_R7020.5961,quality,compound,031,2014-12-31,2026-06-30,17,1
ffiec031_R7020.5975,quality,compound,031,2014-12-31,2014-12-31,1,0
ffiec031_R7020.5976,quality,compound,031,2014-12-31,2014-12-31,1,0
ffiec031_R7020.6046,quality,completeness,031,2014-12-31,2014-12-31,1,0
ffiec031_R7020.6047,quality,completeness,031,2014-12-31,2014-12-31,1,0
ffiec031_R7020.6048,quality,compound,031,2014-12-31,2026-06-30,17,2
ffiec031_R7020.6049,quality,compound,031,2014-12-31,2026-06-30,17,2
ffiec031_R7020.6050,quality,compound,031,2014-12-31,2026-06-30,17,3
ffiec031_R7020.6051,quality,compound,031,2014-12-31,2026-06-30,17,3
ffiec031_R8405.5985,quality,complex,031,2014-12-31,2026-06-30,17,1
ffiec031_R8405.5986,quality,complex,031,2014-12-31,2026-06-30,17,1
ffiec031_R8405.5987,quality,complex,031,2014-12-31,2026-06-30,17,1
ffiec031_R8405.5988,quality,complex,031,2014-12-31,2026-06-30,17,1
ffiec031_R8405.5989,quality,complex,031,2014-12-31,2026-06-30,17,1
ffiec031_R8405.5990,quality,complex,031,2014-12-31,2026-06-30,17,1
ffiec031_R8405.5991,quality,complex,031,2014-12-31,2026-06-30,17,1
ffiec031_R8405.5992,quality,complex,031,2014-12-31,2026-06-30,17,1
ffiec031_R8405.5993,quality,complex,031,2014-12-31,2026-06-30,17,1
ffiec031_R8405.5994,quality,complex,031,2014-12-31,2026-06-30,17,1
ffiec031_R8405.5995,quality,complex,031,2014-12-31,2026-06-30,17,1
ffiec031_R8405.5996,quality,complex,031,2014-12-31,2026-06-30,17,1
ffiec031_R8405.5997,quality,complex,031,2014-12-31,2026-06-30,17,1
ffiec031_R8405.5998,quality,complex,031,2014-12-31,2026-06-30,17,1
ffiec031_R8405.5999,quality,complex,031,2014-12-31,2026-06-30,17,1
ffiec031_R8405.6000,quality,complex,031,2014-12-31,2026-06-30,17,1
ffiec031_R8405.6001,quality,complex,031,2014-12-31,2026-06-30,17,1
ffiec031_R8405.6002,quality,complex,031,2014-12-31,2026-06-30,17,1
ffiec031_R8405.6003,quality,complex,031,2014-12-31,2026-06-30,17,1
ffiec031_R8405.6004,quality,complex,031,2014-12-31,2026-06-30,17,1
ffiec031_R8405.6005,quality,complex,031,2014-12-31,2026-06-30,17,1
ffiec031_R8405.6006,quality,complex,031,2014-12-31,2026-06-30,17,1
ffiec031_R8405.6007,quality,complex,031,2014-12-31,2026-06-30,17,1
ffiec031_R8405.6008,quality,complex,031,2014-12-31,2026-06-30,17,1
ffiec031_R8405.6009,quality,complex,031,2014-12-31,2026-06-30,17,1
ffiec031_R8405.6010,quality,complex,031,2014-12-31,2026-06-30,17,1
ffiec031_R8405.6011,quality,complex,031,2014-12-31,2026-06-30,17,1
ffiec031_R8405.6012,quality,complex,031,2014-12-31,2026-06-30,17,1
ffiec031_R8405.6014,quality,complex,031,2014-12-31,2026-06-30,17,1
ffiec031_R8405.6015,quality,complex,031,2014-12-31,2026-06-30,17,1
ffiec031_R8405.6016,quality,complex,031,2014-12-31,2026-06-30,17,1
ffiec031_R8405.6017,quality,complex,031,2014-12-31,2026-06-30,17,1
ffiec031_R8405.6018,quality,complex,031,2014-12-31,2026-06-30,17,1
